날짜,지점명,평균기온,최저기온,최대기온,평균습도,최저습도,최고습도,평균풍속,최대풍속,강수량
2019-05-28,중구,18.29999924,11.80000019,24.60000038,43,20.20000076,65.5,2.400000095,6.5,0
2019-05-28,용산,19.39999962,14.10000038,25.10000038,33.59999847,9.899999619,53,2.200000048,7,0
2019-05-28,송파,19.70000076,14,26.20000076,42.20000076,21.70000076,66.40000153,1.799999952,5.800000191,0
2019-05-28,강북,19.5,14,25.39999962,7.699999809,0,29.79999924,1.600000024,5.599999905,0
2019-05-28,광진,19.60000038,13.89999962,25.70000076,44.20000076,23.5,63.79999924,2,5.5,0
2019-05-28,노원,19.20000076,11.60000038,26.39999962,45,21.39999962,75.5,1.299999952,5.199999809,0
2019-05-28,강남,18.89999962,14.19999981,24.89999962,44.40000153,25.10000038,63,1.700000048,4.699999809,0
2019-05-28,서초,19.39999962,13.30000019,24.89999962,44.40000153,23.79999924,69.19999695,2.5,6.400000095,0
2019-05-28,구로,18.89999962,14.5,24,45.29999924,25.10000038,69.80000305,2.900000095,9.199999809,0
2019-05-28,마포,18.60000038,12.39999962,24.70000076,51.90000153,27.39999962,74.5,1.600000024,5,0
2019-05-28,성북,19.39999962,13.89999962,25.5,42.70000076,20,61,2,5.099999905,0
2019-05-28,동대문,19.29999924,13.10000038,25,43.40000153,21.20000076,65.69999695,2.099999905,7.5,0
2019-05-27,성북,18.89999962,16,23.89999962,80,43.40000153,95.80000305,1.799999952,6,8
2019-05-27,강동,19.20000076,16.39999962,23.5,66.19999695,32.5,83.09999847,2,7.400000095,4.5
2019-05-27,동작,19,16.10000038,23.60000038,72.69999695,39.70000076,88.30000305,2.700000048,7.099999905,5
2019-05-27,은평,18.5,15.10000038,23.29999924,,,,3.099999905,6.800000191,9.5
2019-05-27,중구,18,14.89999962,22.70000076,79.5,45.40000153,94.09999847,2.299999952,7.400000095,7.5
2019-05-27,용산,19.20000076,16.20000076,24.10000038,68.5,35.09999847,83,2.400000095,6.099999905,5.5
2019-05-27,송파,19.39999962,16.79999924,23.70000076,78.19999695,43.70000076,94.59999847,2,6,5
2019-05-27,강북,19.20000076,15.89999962,23.5,40.09999847,3.900000095,61.40000153,1.799999952,6,10
2019-05-27,광진,19.20000076,16.60000038,23.70000076,79.19999695,45.20000076,94,2.299999952,6,5
2019-05-27,노원,18.70000076,15.5,23.39999962,81.5,42.70000076,94.90000153,1.100000024,4.300000191,10.5
2019-05-27,강남,18.70000076,15.69999981,23.10000038,79.59999847,46.29999924,93.90000153,1.200000048,4.699999809,5
2019-05-27,서초,19.20000076,16.5,23.20000076,78.59999847,48.20000076,99.90000153,2.400000095,6.599999905,5
2019-05-27,구로,18.79999924,15.60000038,23.5,79,46.5,93.90000153,3.599999905,7.800000191,4
2019-05-27,마포,18.89999962,15.5,23.79999924,82.90000153,49.40000153,99.90000153,2.599999905,6.5,7
2019-05-27,동대문,19.10000038,16.20000076,23.89999962,77.5,43.79999924,92.19999695,2,5.900000095,5.5
2019-05-27,남산,18.39999962,14,22.89999962,84.40000153,43.09999847,99.80000305,1.899999976,5.300000191,7.5
2019-05-26,성북,25.5,20.29999924,32.29999924,39.40000153,21.39999962,58.40000153,1.299999952,5,0
2019-05-26,강동,25.39999962,19.20000076,32,30.10000038,12.89999962,50.79999924,1.299999952,5.800000191,0
2019-05-26,동작,25.60000038,20.79999924,31.5,34.79999924,15.39999962,58.5,2.099999905,6.400000095,0
2019-05-26,은평,24.5,19.70000076,30.20000076,,,,1.899999976,6.699999809,0
2019-05-26,중구,24.39999962,18.39999962,31.60000038,40.40000153,21.5,63.5,1.299999952,5.400000095,0
2019-05-26,용산,25.79999924,21.10000038,32.40000153,32.5,14.80000019,53.40000153,1.600000024,5.199999809,0
2019-05-26,송파,25.20000076,18.5,31.70000076,41.40000153,23.5,63.29999924,1.100000024,6,0
2019-05-26,강북,25.5,20.20000076,31.89999962,5.800000191,0,29.39999962,0.899999976,5.599999905,0
2019-05-26,남산,23.89999962,19.60000038,30.79999924,39.29999924,18.70000076,63,1.100000024,5.699999809,0
2019-05-26,광진,25.39999962,19.79999924,31.39999962,42.59999847,25.39999962,61.09999847,1.600000024,5.599999905,0
2019-05-26,노원,25.39999962,19,32.5,40.20000076,21.5,61.79999924,1,4.199999809,0
2019-05-26,강남,24.70000076,19.29999924,31.5,43.5,25.10000038,62.90000153,1,4.400000095,0
2019-05-26,서초,25,19.60000038,31.10000038,42.5,23.60000038,64.40000153,2,5.900000095,0
2019-05-26,구로,25,20.70000076,30.39999962,42.29999924,23.5,65.40000153,2.200000048,6.900000095,0
2019-05-26,동대문,25.20000076,19.5,31.79999924,40,22.79999924,57.59999847,1.5,5.599999905,0
2019-05-26,마포,24.89999962,19.29999924,31.70000076,47.70000076,27,73.59999847,1.200000048,5.400000095,0
2019-05-25,광진,24.79999924,20.20000076,29.5,48.70000076,22.60000038,75,1.5,4.300000191,0
2019-05-25,강동,24.89999962,20.10000038,30.60000038,35.29999924,9.800000191,61.59999847,0.899999976,4.5,0
2019-05-25,동작,24.70000076,20,29.5,40.90000153,12.5,68.30000305,1.899999976,5.300000191,0
2019-05-25,은평,23.79999924,19.10000038,28.29999924,,,,1.600000024,4.699999809,0
2019-05-25,중구,23.5,18.29999924,29.39999962,46.79999924,17.20000076,75,1.100000024,5.599999905,0
2019-05-25,용산,24.89999962,20.5,29.79999924,35.79999924,12.89999962,58.90000153,1.5,4.800000191,0
2019-05-25,송파,24.89999962,20.39999962,29.79999924,45.79999924,20.39999962,71.90000153,1.5,4.900000095,0
2019-05-25,강북,24.89999962,20.79999924,30.39999962,13.39999962,0,30.20000076,1.200000048,4.5,0
2019-05-25,노원,25.20000076,20.20000076,30.10000038,45,16.89999962,73.59999847,0.899999976,3.700000048,0
2019-05-25,강남,24.29999924,19.5,29.70000076,48.20000076,23.60000038,72.59999847,0.800000012,3.700000048,0
2019-05-25,서초,24.29999924,19.89999962,29.20000076,48.79999924,20.89999962,72,1.899999976,4.800000191,0
2019-05-25,구로,23.79999924,19.5,28.39999962,50.70000076,21.79999924,76.09999847,2.099999905,6,0
2019-05-25,마포,24.10000038,18.60000038,29.60000038,53.59999847,25.20000076,83.59999847,1,4,0
2019-05-25,성북,25,20.60000038,30,44.40000153,16,68.09999847,1.5,4.599999905,0
2019-05-25,동대문,24.89999962,20.29999924,29.70000076,45,18.5,69.5,1.299999952,6,0
2019-05-25,남산,23.5,18.39999962,28.70000076,45.90000153,17.5,80.19999695,1.200000048,4.900000095,0
2019-05-24,남산,24.60000038,17.5,33.5,46.20000076,20.10000038,65.59999847,1.600000024,4.599999905,0
2019-05-24,강동,25.70000076,17.20000076,35.70000076,36.70000076,19.29999924,55.70000076,1.200000048,4.699999809,0
2019-05-24,동작,25.5,19,34.79999924,42.20000076,23.20000076,56.70000076,2,4.300000191,0
2019-05-24,은평,24.5,18.20000076,32.90000153,,,,1.799999952,4.599999905,0
2019-05-24,중구,24.20000076,16.39999962,34.29999924,47.70000076,27.20000076,62.5,0.899999976,4.5,0
2019-05-24,용산,25.70000076,19.29999924,34.90000153,33.59999847,20.5,45.90000153,1.600000024,4.699999809,0
2019-05-24,송파,25.39999962,16.20000076,34.09999847,47.70000076,28.70000076,70.09999847,0.899999976,4,0
2019-05-24,강북,25.5,17.89999962,35,23.29999924,0,44,1.200000048,4,0
2019-05-24,광진,25.60000038,17.60000038,34.29999924,49.40000153,32.59999847,65.09999847,1.399999976,3.799999952,0
2019-05-24,노원,25.5,16.29999924,35.70000076,46.5,27.10000038,66.19999695,0.699999988,2.900000095,0
2019-05-24,강남,24.79999924,17.10000038,34.29999924,50.90000153,32.20000076,67.19999695,1.100000024,3.700000048,0
2019-05-24,서초,25.29999924,17.70000076,34.20000076,48.90000153,29.39999962,65.90000153,1.799999952,5,0
2019-05-24,구로,25.20000076,19.39999962,33.20000076,48.29999924,31.39999962,65.5,2.099999905,5,0
2019-05-24,마포,24.5,17.79999924,33.79999924,53.70000076,34.79999924,70.30000305,1.299999952,4.199999809,0
2019-05-24,성북,25.39999962,18.29999924,34.59999847,45.59999847,28.29999924,59.70000076,1.299999952,4.599999905,0
2019-05-24,동대문,25.29999924,17.20000076,34.79999924,47,28.39999962,61.29999924,1.899999976,6.199999809,0
2019-05-23,성북,23,16.20000076,30.89999962,43.40000153,16.89999962,63.79999924,1.299999952,4.400000095,0
2019-05-23,강동,23.20000076,16.10000038,29.89999962,31.39999962,8.300000191,56.20000076,1.100000024,4.699999809,0
2019-05-23,동작,23.29999924,17.10000038,30.20000076,38.90000153,12.39999962,60.90000153,1.799999952,5.400000095,0
2019-05-23,은평,21.79999924,15.39999962,28.60000038,,,,1.600000024,4.400000095,0
2019-05-23,중구,21.89999962,14.60000038,29.60000038,45.29999924,16.10000038,71.19999695,1.299999952,5.599999905,0
2019-05-23,용산,23.29999924,17.10000038,30,32.90000153,4.699999809,55.40000153,1.5,4.5,0
2019-05-23,송파,23.10000038,15.69999981,30.5,42.20000076,16,66.69999695,1.200000048,4.5,0
2019-05-23,강북,23.10000038,16.20000076,30.79999924,29.20000076,5.300000191,54.09999847,1,4.199999809,0
2019-05-23,광진,23,16.60000038,29.60000038,46,22,67.69999695,1.399999976,4.099999905,0
2019-05-23,노원,23,15,31.10000038,42.90000153,16.10000038,67.40000153,0.800000012,3.599999905,0
2019-05-23,강남,22.60000038,16.20000076,30,45.79999924,20.39999962,69.80000305,1,3.700000048,0
2019-05-23,서초,22.70000076,15.80000019,30,44.40000153,18.10000038,70.90000153,1.700000048,5.400000095,0
2019-05-23,구로,22.5,16.70000076,28.79999924,48.29999924,21.10000038,69.30000305,2,5.199999809,0
2019-05-23,마포,22.29999924,15.89999962,30.29999924,53.5,22.70000076,77.5,1,3.900000095,0
2019-05-23,동대문,23,15.69999981,30.20000076,43.59999847,17.29999924,66.80000305,1.600000024,5.5,0
2019-05-23,남산,22.10000038,15.30000019,29,44.5,16.70000076,73.69999695,1.600000024,4.5,0
2019-05-22,동대문,20.60000038,14.19999981,27.29999924,46.59999847,18.89999962,74.69999695,2.299999952,8.600000381,0
2019-05-22,강동,20.70000076,14.10000038,27.39999962,33.5,6.300000191,64.09999847,2.200000048,8.5,0
2019-05-22,동작,20.70000076,14,27.79999924,39.90000153,11.5,66.69999695,2.599999905,8.199999809,0
2019-05-22,은평,19.5,13,26.10000038,,,,2.5,8.5,0
2019-05-22,중구,19.5,12,27.20000076,46.40000153,17.79999924,79,2,7.900000095,0
2019-05-22,용산,20.79999924,14.39999962,27.5,37.59999847,9.800000191,66.40000153,2.299999952,6.599999905,0
2019-05-22,송파,21.10000038,14.69999981,28.20000076,43.90000153,17.29999924,74,2.200000048,7.300000191,0
2019-05-22,강북,20.60000038,14.69999981,28.29999924,33.40000153,5.699999809,60.20000076,2.099999905,6.199999809,0
2019-05-22,광진,20.70000076,14.19999981,27.5,48.70000076,21.5,78.69999695,2.200000048,6.400000095,0
2019-05-22,노원,20.5,12.69999981,28.10000038,47.79999924,18.60000038,79.69999695,1.299999952,6.099999905,0
2019-05-22,강남,20.20000076,13.80000019,27.29999924,46.90000153,20.5,74.69999695,1.200000048,5,0
2019-05-22,서초,20.60000038,13.80000019,27.79999924,46.70000076,19.60000038,78.80000305,2.400000095,7.900000095,0
2019-05-22,구로,19.79999924,14,26.29999924,50.79999924,21.10000038,81.40000153,3.5,10.19999981,0
2019-05-22,마포,19.79999924,13.19999981,26.70000076,54.70000076,25,86.59999847,1.700000048,7.199999809,0
2019-05-22,남산,19.39999962,12.10000038,26.70000076,46.79999924,18.79999924,84.90000153,1.899999976,7.300000191,0
2019-05-22,성북,20.5,14.19999981,27.79999924,46.59999847,20,73.40000153,2.099999905,5.5,0
2019-05-21,광진,18,12.39999962,24.70000076,54.79999924,24.70000076,78,2.400000095,7,0
2019-05-21,강동,17.89999962,12.30000019,24.29999924,40.09999847,13.30000019,63.59999847,2.700000048,8,0
2019-05-21,동작,18.10000038,13,25,47.09999847,20.5,66.40000153,3,7.5,0
2019-05-21,은평,17.20000076,12,23.39999962,,,,2.700000048,9.199999809,0
2019-05-21,중구,17,11,23.79999924,52.59999847,23.79999924,76.69999695,2.799999952,7.199999809,0
2019-05-21,용산,18.20000076,13,24.79999924,46.5,18,66.69999695,2.700000048,6.900000095,0
2019-05-21,송파,18.20000076,12.69999981,25.39999962,50.70000076,21.39999962,74.5,2.599999905,7.099999905,0
2019-05-21,강북,18.29999924,12.89999962,25.89999962,37.70000076,8.800000191,58.59999847,2.299999952,6.300000191,0
2019-05-21,노원,18.20000076,11.60000038,25.10000038,51.79999924,21.79999924,78.30000305,1.700000048,6,0
2019-05-21,강남,17.39999962,12,23.70000076,54.5,27.60000038,77,1.399999976,4.599999905,0
2019-05-21,서초,17.89999962,12.60000038,23.70000076,53.79999924,28.29999924,75.69999695,2.5,7.599999905,0
2019-05-21,구로,17.10000038,12.30000019,23,58.59999847,31.79999924,81.5,3.700000048,9.199999809,0
2019-05-21,마포,17.60000038,12.39999962,24.5,61,31.20000076,81.40000153,2,5.800000191,0
2019-05-21,성북,18.20000076,13,24.79999924,51.5,22.39999962,72.40000153,2.400000095,6.199999809,0
2019-05-21,동대문,18.20000076,12.69999981,24.5,51.29999924,20.89999962,74.09999847,2.5,9.100000381,0
2019-05-21,남산,17,10.30000019,23.79999924,53.90000153,20.5,87.80000305,1.899999976,7.099999905,0
2019-05-20,남산,17,13.10000038,20.20000076,62.70000076,23.10000038,99.80000305,2.400000095,7.099999905,5
2019-05-20,강동,17.60000038,13.69999981,20.5,48.79999924,21.20000076,81.09999847,3,8.899999619,2.5
2019-05-20,동작,17.89999962,13.80000019,21.39999962,54.09999847,25.70000076,87.90000153,3.700000048,10.19999981,4.5
2019-05-20,은평,16.60000038,13.5,20.5,,,,3.5,9,10.5
2019-05-20,중구,16.60000038,12.69999981,19.79999924,61.20000076,33.5,93,3.299999952,8.100000381,5
2019-05-20,용산,17.79999924,14.10000038,21.29999924,53.59999847,28.5,84.59999847,3.099999905,7.5,4
2019-05-20,송파,18,14,20.89999962,61.09999847,30.5,94.80000305,2.400000095,7.300000191,1.5
2019-05-20,강북,17.70000076,14.30000019,21.10000038,49.90000153,21.60000038,78.19999695,2.299999952,6.300000191,10
2019-05-20,광진,17.89999962,13.89999962,20.60000038,62.40000153,35.29999924,93.30000305,2.700000048,6.400000095,5
2019-05-20,노원,17.60000038,14.19999981,20.60000038,64,33.79999924,94.90000153,1.799999952,5.699999809,7
2019-05-20,강남,17.29999924,13.39999962,20.39999962,62.79999924,34.5,94.30000305,1.799999952,6.099999905,4.5
2019-05-20,서초,17.70000076,13.19999981,21.5,60.40000153,34.29999924,97.19999695,3.299999952,7.800000191,6
2019-05-20,구로,17,13.10000038,20.70000076,64,34,93.90000153,4.400000095,10.5,5
2019-05-20,마포,17.10000038,13.69999981,20.70000076,69.80000305,41.70000076,99.90000153,2.200000048,6.699999809,7.5
2019-05-20,성북,17.60000038,14.10000038,20.89999962,63,32.79999924,94.59999847,2.299999952,6.300000191,9
2019-05-20,동대문,17.60000038,14.39999962,20.29999924,62.79999924,34.59999847,93.59999847,3.599999905,9.899999619,4.5
2019-05-19,성북,19.60000038,17.70000076,22.39999962,88.09999847,55.59999847,95.80000305,1,4.099999905,21.5
2019-05-19,강동,20.39999962,18.20000076,22,69.30000305,44.5,83,0.899999976,4.400000095,14
2019-05-19,동작,19.79999924,17.89999962,22.20000076,81.80000305,51.09999847,89.09999847,1.5,5.599999905,20.5
2019-05-19,은평,19.39999962,17.60000038,22,,,,2.299999952,5.5,13.5
2019-05-19,중구,18.89999962,17.10000038,21.60000038,87.90000153,56.5,94.19999695,0.899999976,4.099999905,21.5
2019-05-19,용산,20.10000038,18.29999924,22.79999924,77.69999695,34.90000153,85.19999695,1.799999952,4.800000191,17
2019-05-19,송파,20.39999962,18.5,22.10000038,83,58.90000153,95.80000305,0.800000012,3.200000048,11
2019-05-19,강북,20,18.20000076,22.60000038,73.40000153,44.90000153,81.09999847,0.800000012,4.599999905,21.5
2019-05-19,광진,20.10000038,18.10000038,22.29999924,85.69999695,60.59999847,94.40000153,1.399999976,5.099999905,16
2019-05-19,노원,19.5,17.60000038,22.60000038,89.30000305,55.20000076,94.90000153,0.5,2.200000048,22.5
2019-05-19,강남,19.29999924,17.60000038,21.79999924,89,59.5,97.09999847,0.600000024,2.5,16
2019-05-19,서초,20.10000038,18.10000038,22.20000076,86.90000153,58.79999924,99.90000153,1.399999976,4.800000191,15.5
2019-05-19,구로,19.70000076,17.89999962,22.10000038,88.5,57.59999847,93.90000153,2.900000095,6.5,17
2019-05-19,마포,19.79999924,17.89999962,22.5,91.40000153,59.79999924,99.90000153,1.899999976,5.300000191,13
2019-05-19,동대문,19.89999962,18.10000038,22.5,85,56.5,94.09999847,1.5,5.5,18.5
2019-05-19,남산,19.39999962,17.70000076,22.10000038,93.69999695,59.29999924,99.80000305,1.399999976,5.099999905,20.5
2019-05-18,구로,22.60000038,18.60000038,25.60000038,52,43.5,67,3.799999952,9.800000191,0
2019-05-18,강동,23.29999924,20.70000076,25.39999962,38.20000076,30.79999924,51.70000076,2.099999905,5.800000191,0
2019-05-18,동작,23.10000038,19.70000076,25.5,44.20000076,36.59999847,58.79999924,2.799999952,7.300000191,0
2019-05-18,은평,22.79999924,19.5,24.60000038,,,,3,6.599999905,0
2019-05-18,중구,22.5,18.79999924,25.39999962,49.40000153,43.20000076,65.59999847,2,6.300000191,0
2019-05-18,용산,23.60000038,20,25.79999924,39.5,33.20000076,55.79999924,2.700000048,6.599999905,0
2019-05-18,송파,23,20.60000038,24.89999962,51.5,43.09999847,64,1.5,4.699999809,0
2019-05-18,강북,23.60000038,20.89999962,26.70000076,39,31.79999924,49.90000153,2.5,7,0
2019-05-18,성북,23.5,20.89999962,26.10000038,49.20000076,43.5,60.40000153,2.200000048,5.900000095,0
2019-05-18,동대문,23.29999924,21,25.5,50.5,45.79999924,60,2.799999952,7,0
2019-05-18,남산,22.70000076,19.20000076,24.70000076,51.09999847,42.59999847,69.69999695,3.099999905,8.300000191,0
2019-05-18,광진,23.29999924,20.60000038,25.29999924,52.70000076,46.90000153,64,2.700000048,6.900000095,0
2019-05-18,노원,23.70000076,20.70000076,26.10000038,49.5,42.20000076,58,1.100000024,4.300000191,0
2019-05-18,강남,22.70000076,19.89999962,25.60000038,52.90000153,46.90000153,66.09999847,1.100000024,4.300000191,0
2019-05-18,마포,23,18.70000076,25.89999962,54.59999847,47,70.09999847,2.400000095,8.199999809,0
2019-05-18,서초,23,19.70000076,25.79999924,52.5,44.29999924,67.59999847,2.400000095,6.599999905,0
2019-05-17,남산,23.70000076,18.20000076,28.39999962,46.29999924,24.5,66.80000305,1.200000048,4.199999809,0
2019-05-17,강동,24.60000038,19.20000076,29,37,25.20000076,53.5,0.600000024,3.400000095,0
2019-05-17,동작,24.5,19.60000038,28.70000076,42.20000076,28.60000038,57,1.299999952,4.800000191,0
2019-05-17,은평,23.29999924,17.60000038,28.10000038,,,,1.100000024,3.5,0
2019-05-17,중구,23.5,17.60000038,28.10000038,47.40000153,34.20000076,64,1,3.700000048,0
2019-05-17,용산,24.89999962,20.39999962,29.29999924,38.90000153,27,52.20000076,1.200000048,3.400000095,0
2019-05-17,송파,24.29999924,18.79999924,28.29999924,49.29999924,37.59999847,66.80000305,0.800000012,3.599999905,0
2019-05-17,강북,24.60000038,19.5,29.89999962,36.59999847,23,48.59999847,0.699999988,3.900000095,0
2019-05-17,광진,24.70000076,19.5,28.70000076,48.90000153,39.40000153,63.5,1.200000048,3.599999905,0
2019-05-17,노원,24.39999962,18.39999962,29.5,47.09999847,35.29999924,61.20000076,0.600000024,3.5,0
2019-05-17,강남,23.89999962,19.20000076,27.79999924,50.79999924,39.5,64.59999847,0.800000012,2.799999952,0
2019-05-17,서초,24.29999924,18.79999924,28.79999924,49.20000076,36,61.5,1.200000048,3.5,0
2019-05-17,구로,23.89999962,19.29999924,28.39999962,50.40000153,35.70000076,66.40000153,1.5,4.800000191,0
2019-05-17,마포,23.39999962,17.39999962,28.70000076,56.59999847,39.20000076,77.09999847,0.600000024,3.5,0
2019-05-17,성북,24.60000038,19.70000076,29,46.29999924,35,57.70000076,0.800000012,4.099999905,0
2019-05-17,동대문,24.39999962,19.10000038,28.79999924,47.09999847,36.40000153,60,1,4,0
2019-05-16,남산,23.39999962,17.39999962,29.70000076,43.09999847,19.79999924,72.90000153,1.399999976,4.099999905,0
2019-05-16,강동,24.39999962,18,31.10000038,35.59999847,16.70000076,61.20000076,1.100000024,4.800000191,0
2019-05-16,동작,24.5,18.70000076,31,39.59999847,19.5,66.19999695,1.5,4.900000095,0
2019-05-16,은평,23,17.29999924,29.10000038,,,,1.600000024,4.900000095,0
2019-05-16,중구,23.10000038,17,29.60000038,45.79999924,27.39999962,68.80000305,1.299999952,5.5,0
2019-05-16,용산,24.5,19.29999924,30.5,35.20000076,17,52.40000153,1.5,4.699999809,0
2019-05-16,송파,24.20000076,17.39999962,30.70000076,47.90000153,27.79999924,74.69999695,0.899999976,3.799999952,0
2019-05-16,강북,24.20000076,18.20000076,31.29999924,38.79999924,19.70000076,60.79999924,0.899999976,4.699999809,0
2019-05-16,광진,24.39999962,18.29999924,30.5,47.5,30,69.5,1.399999976,5.300000191,0
2019-05-16,노원,24.29999924,17,32.29999924,46.5,25.79999924,70.80000305,0.800000012,4,0
2019-05-16,강남,23.70000076,17.79999924,30.29999924,48.40000153,30.10000038,72.40000153,1.100000024,4.099999905,0
2019-05-16,서초,24.20000076,18,30.20000076,47.09999847,23.39999962,71.69999695,1.700000048,5,0
2019-05-16,구로,24,17.79999924,29.79999924,47.70000076,24.5,76.80000305,1.899999976,5.900000095,0
2019-05-16,마포,23.10000038,16.89999962,29.89999962,55.59999847,29.89999962,79.40000153,1,4.400000095,0
2019-05-16,성북,24.20000076,18.10000038,30.70000076,45.29999924,27.89999962,66.80000305,1,4.5,0
2019-05-16,동대문,24,17.60000038,29.79999924,45.79999924,29.10000038,68.30000305,1.399999976,5.199999809,0
2019-05-15,성북,21.60000038,16.20000076,28.70000076,47,25.5,65,1.200000048,4.599999905,0
2019-05-15,강동,22,15.69999981,28.29999924,38.5,14,55.79999924,1.200000048,4.900000095,0
2019-05-15,동작,21.89999962,17.39999962,28.60000038,43.59999847,19.39999962,63.59999847,1.700000048,4.5,0
2019-05-15,은평,20.29999924,15.19999981,26.20000076,,,,1.299999952,5.300000191,0
2019-05-15,중구,20.60000038,15,27.60000038,51,26.39999962,73.80000305,1.200000048,5.300000191,0
2019-05-15,용산,21.89999962,17.60000038,28.5,42.59999847,20.29999924,62,1.5,4.800000191,0
2019-05-15,송파,21.89999962,16.29999924,28.89999962,50.40000153,25.10000038,70.30000305,1,4.199999809,0
2019-05-15,강북,21.60000038,16.20000076,28.70000076,40.09999847,20.29999924,53.40000153,0.899999976,4.099999905,0
2019-05-15,광진,21.89999962,16.20000076,28.60000038,52,28.5,71.09999847,1.399999976,4.699999809,0
2019-05-15,노원,21.60000038,15,29.60000038,46.79999924,22.89999962,63.70000076,0.800000012,3.400000095,0
2019-05-15,강남,21.39999962,16.10000038,28.39999962,52.70000076,24.29999924,71,1.100000024,3.900000095,0
2019-05-15,서초,21.60000038,16.10000038,28,50.59999847,25,70.09999847,1.700000048,5.199999809,0
2019-05-15,구로,21.20000076,16.10000038,27.10000038,53.5,29.89999962,76.80000305,2,5.5,0
2019-05-15,마포,20.5,15,27.60000038,60.20000076,35.79999924,82.59999847,1,4.300000191,0
2019-05-15,동대문,21.5,15.39999962,28.10000038,48.09999847,25.79999924,63.79999924,1.299999952,5.900000095,0
2019-05-15,남산,20.70000076,15.5,27.39999962,51.29999924,19.79999924,77.90000153,1.299999952,4,0
2019-05-14,동대문,20.70000076,14.69999981,27.20000076,45,24.79999924,65.19999695,1.299999952,6.900000095,0
2019-05-14,강동,21.10000038,15.10000038,27.60000038,36.90000153,14.80000019,58.20000076,1.200000048,4.800000191,0
2019-05-14,동작,21.10000038,15.5,27.39999962,38.09999847,15.69999981,59.29999924,1.600000024,5.099999905,0
2019-05-14,은평,19.39999962,13.10000038,25.5,,,,1.600000024,4.800000191,0
2019-05-14,중구,19.60000038,13.19999981,26.60000038,46.20000076,25.5,67.40000153,1.200000048,5.099999905,0
2019-05-14,용산,21,15.69999981,27.29999924,35.29999924,0,54.70000076,1.399999976,4.800000191,0
2019-05-14,송파,21,14.39999962,27.60000038,48,23,72.59999847,1,4.599999905,0
2019-05-14,강북,20.70000076,14.60000038,27.20000076,38.59999847,18.60000038,58,0.899999976,4.300000191,0
2019-05-14,광진,20.89999962,14.80000019,27.10000038,47.5,29.10000038,70.09999847,1.399999976,4.699999809,0
2019-05-14,노원,20.70000076,13.60000038,28.89999962,44.5,22.89999962,68,0.699999988,3.599999905,0
2019-05-14,강남,20.39999962,14.69999981,26.70000076,49.5,25.10000038,72.30000305,1.100000024,4.800000191,0
2019-05-14,서초,20.70000076,14.39999962,26.79999924,48.90000153,21,73.09999847,1.600000024,5.099999905,0
2019-05-14,구로,20.5,14.80000019,26.39999962,49.09999847,24.39999962,75.90000153,1.799999952,5.5,0
2019-05-14,마포,19.70000076,13.10000038,26.5,54.40000153,31.89999962,76.30000305,1,4.599999905,0
2019-05-14,남산,19.79999924,13.80000019,26.39999962,43.29999924,20.20000076,71,1.399999976,4.599999905,0
2019-05-14,성북,20.70000076,15.10000038,27.60000038,44.09999847,24.89999962,61.59999847,1,4.300000191,0
2019-05-13,광진,20.10000038,17.10000038,23.79999924,49.20000076,36,64.59999847,1.5,5.900000095,0
2019-05-13,강동,20,17.10000038,23.89999962,38.20000076,25.29999924,55.40000153,1.200000048,5.300000191,0
2019-05-13,동작,20,16.70000076,23.70000076,37,16.70000076,59.5,1.700000048,5.699999809,0
2019-05-13,은평,18.79999924,15.69999981,22.70000076,,,,1.600000024,5.699999809,0
2019-05-13,중구,18.79999924,15.60000038,22.89999962,45,32.40000153,64.30000305,1.200000048,5.5,0
2019-05-13,용산,20.20000076,16.89999962,23.79999924,36.20000076,23.79999924,56.79999924,1.399999976,5.099999905,0
2019-05-13,송파,20.10000038,17,23.70000076,46.5,34.09999847,61.09999847,1,4.300000191,0
2019-05-13,강북,19.89999962,16.79999924,23.39999962,41.40000153,28,58.20000076,0.699999988,4.099999905,0
2019-05-13,노원,19.60000038,16.70000076,23.5,48.59999847,34.20000076,59.59999847,0.800000012,4.199999809,0
2019-05-13,강남,19.60000038,16.5,23,47.90000153,33.59999847,65.40000153,0.899999976,4.099999905,0
2019-05-13,서초,19.60000038,16.29999924,23.89999962,46.79999924,31.60000038,82.30000305,1.600000024,5.699999809,0
2019-05-13,구로,19.39999962,16.39999962,23,44.59999847,29.39999962,65.40000153,1.700000048,5.800000191,0
2019-05-13,마포,18.89999962,15.80000019,23.39999962,52,36.29999924,75.5,1,4.400000095,0
2019-05-13,성북,19.89999962,16.60000038,23.60000038,46.20000076,33.29999924,62.29999924,1.200000048,4.199999809,0
2019-05-13,동대문,19.79999924,17,23.60000038,49.09999847,34.40000153,62.29999924,1.299999952,5.900000095,0
2019-05-13,남산,19.29999924,15.39999962,22.89999962,38,21.39999962,68.80000305,0.899999976,6.199999809,0
2019-05-12,남산,21.70000076,15.60000038,28.20000076,28.79999924,19.29999924,59.90000153,1.600000024,4.400000095,0
2019-05-12,강동,22.70000076,15.89999962,29.89999962,29.5,16.60000038,54,0.899999976,3.599999905,0
2019-05-12,동작,22.5,16.29999924,28.70000076,27.39999962,16.70000076,44.5,1.700000048,4.400000095,0
2019-05-12,은평,21.10000038,15,27.60000038,,,,1.299999952,5.300000191,0
2019-05-12,중구,21.29999924,14.69999981,28.89999962,38.09999847,25.29999924,57.29999924,1.200000048,4.099999905,0
