날짜,호선,평균기온,평균습도,강수량,합 계
2019-01-01,1호선,-4.0,55.0,0.0,293333
2019-01-01,2호선,-4.0,55.0,0.0,1363344
2019-01-01,3호선,-4.0,55.0,0.0,486466
2019-01-01,4호선,-4.0,55.0,0.0,563333
2019-01-01,5호선,-4.0,55.0,0.0,505501
2019-01-01,6호선,-4.0,55.0,0.0,330814
2019-01-01,7호선,-4.0,55.0,0.0,595201
2019-01-01,8호선,-4.0,55.0,0.0,174358
2019-01-02,1호선,-3.799999952,46.09999847,0.0,563580
2019-01-02,2호선,-3.799999952,46.09999847,0.0,3271120
2019-01-02,3호선,-3.799999952,46.09999847,0.0,1171735
2019-01-02,4호선,-3.799999952,46.09999847,0.0,1180942
2019-01-02,5호선,-3.799999952,46.09999847,0.0,1305697
2019-01-02,6호선,-3.799999952,46.09999847,0.0,716537
2019-01-02,7호선,-3.799999952,46.09999847,0.0,1520343
2019-01-02,8호선,-3.799999952,46.09999847,0.0,405020
2019-01-03,1호선,-2.700000048,44.90000153,0.0,588582
2019-01-03,2호선,-2.700000048,44.90000153,0.0,3407757
2019-01-03,3호선,-2.700000048,44.90000153,0.0,1220595
2019-01-03,4호선,-2.700000048,44.90000153,0.0,1228270
2019-01-03,5호선,-2.700000048,44.90000153,0.0,1343468
2019-01-03,6호선,-2.700000048,44.90000153,0.0,747507
2019-01-03,7호선,-2.700000048,44.90000153,0.0,1557680
2019-01-03,8호선,-2.700000048,44.90000153,0.0,414563
2019-01-04,1호선,-1.200000048,59.0,0.0,629586
2019-01-04,2호선,-1.200000048,59.0,0.0,3581310
2019-01-04,3호선,-1.200000048,59.0,0.0,1288783
2019-01-04,4호선,-1.200000048,59.0,0.0,1278196
2019-01-04,5호선,-1.200000048,59.0,0.0,1381645
2019-01-04,6호선,-1.200000048,59.0,0.0,779589
2019-01-04,7호선,-1.200000048,59.0,0.0,1604079
2019-01-04,8호선,-1.200000048,59.0,0.0,438745
2019-01-05,1호선,-0.600000024,43.20000076,0.0,505051
2019-01-05,2호선,-0.600000024,43.20000076,0.0,2557567
2019-01-05,3호선,-0.600000024,43.20000076,0.0,939900
2019-01-05,4호선,-0.600000024,43.20000076,0.0,980499
2019-01-05,5호선,-0.600000024,43.20000076,0.0,909676
2019-01-05,6호선,-0.600000024,43.20000076,0.0,564989
2019-01-05,7호선,-0.600000024,43.20000076,0.0,1084646
2019-01-05,8호선,-0.600000024,43.20000076,0.0,297636
2019-01-06,1호선,-1.7999999519999998,37.79999924,0.0,345740
2019-01-06,2호선,-1.7999999519999998,37.79999924,0.0,1777165
2019-01-06,3호선,-1.7999999519999998,37.79999924,0.0,657008
2019-01-06,4호선,-1.7999999519999998,37.79999924,0.0,705803
2019-01-06,5호선,-1.7999999519999998,37.79999924,0.0,644109
2019-01-06,6호선,-1.7999999519999998,37.79999924,0.0,412560
2019-01-06,7호선,-1.7999999519999998,37.79999924,0.0,776291
2019-01-06,8호선,-1.7999999519999998,37.79999924,0.0,219421
2019-01-07,1호선,-1.200000048,52.59999847,0.0,587267
2019-01-07,2호선,-1.200000048,52.59999847,0.0,3358939
2019-01-07,3호선,-1.200000048,52.59999847,0.0,1208108
2019-01-07,4호선,-1.200000048,52.59999847,0.0,1196331
2019-01-07,5호선,-1.200000048,52.59999847,0.0,1334695
2019-01-07,6호선,-1.200000048,52.59999847,0.0,731309
2019-01-07,7호선,-1.200000048,52.59999847,0.0,1563688
2019-01-07,8호선,-1.200000048,52.59999847,0.0,414325
2019-01-08,1호선,-1.5,34.70000076,0.0,596399
2019-01-08,2호선,-1.5,34.70000076,0.0,3404060
2019-01-08,3호선,-1.5,34.70000076,0.0,1228457
2019-01-08,4호선,-1.5,34.70000076,0.0,1225577
2019-01-08,5호선,-1.5,34.70000076,0.0,1355455
2019-01-08,6호선,-1.5,34.70000076,0.0,746811
2019-01-08,7호선,-1.5,34.70000076,0.0,1569065
2019-01-08,8호선,-1.5,34.70000076,0.0,420589
2019-01-09,1호선,-3.799999952,33.29999924,0.0,569576
2019-01-09,2호선,-3.799999952,33.29999924,0.0,3375023
2019-01-09,3호선,-3.799999952,33.29999924,0.0,1215042
2019-01-09,4호선,-3.799999952,33.29999924,0.0,1198919
2019-01-09,5호선,-3.799999952,33.29999924,0.0,1337939
2019-01-09,6호선,-3.799999952,33.29999924,0.0,736650
2019-01-09,7호선,-3.799999952,33.29999924,0.0,1559603
2019-01-09,8호선,-3.799999952,33.29999924,0.0,418699
2019-01-10,1호선,-0.10000000099999999,47.79999924,0.0,600138
2019-01-10,2호선,-0.10000000099999999,47.79999924,0.0,3451697
2019-01-10,3호선,-0.10000000099999999,47.79999924,0.0,1238662
2019-01-10,4호선,-0.10000000099999999,47.79999924,0.0,1227935
2019-01-10,5호선,-0.10000000099999999,47.79999924,0.0,1358415
2019-01-10,6호선,-0.10000000099999999,47.79999924,0.0,750855
2019-01-10,7호선,-0.10000000099999999,47.79999924,0.0,1576150
2019-01-10,8호선,-0.10000000099999999,47.79999924,0.0,421807
2019-01-11,1호선,2.900000095,62.70000076,0.0,639152
2019-01-11,2호선,2.900000095,62.70000076,0.0,3619147
2019-01-11,3호선,2.900000095,62.70000076,0.0,1307278
2019-01-11,4호선,2.900000095,62.70000076,0.0,1283231
2019-01-11,5호선,2.900000095,62.70000076,0.0,1386041
2019-01-11,6호선,2.900000095,62.70000076,0.0,783767
2019-01-11,7호선,2.900000095,62.70000076,0.0,1615034
2019-01-11,8호선,2.900000095,62.70000076,0.0,434433
2019-01-12,1호선,3.700000048,51.79999924,0.0,538470
2019-01-12,2호선,3.700000048,51.79999924,0.0,2648806
2019-01-12,3호선,3.700000048,51.79999924,0.0,994882
2019-01-12,4호선,3.700000048,51.79999924,0.0,1022748
2019-01-12,5호선,3.700000048,51.79999924,0.0,923698
2019-01-12,6호선,3.700000048,51.79999924,0.0,586053
2019-01-12,7호선,3.700000048,51.79999924,0.0,1116949
2019-01-12,8호선,3.700000048,51.79999924,0.0,301688
2019-01-13,1호선,2.099999905,56.29999924,0.0,349575
2019-01-13,2호선,2.099999905,56.29999924,0.0,1835522
2019-01-13,3호선,2.099999905,56.29999924,0.0,672659
2019-01-13,4호선,2.099999905,56.29999924,0.0,723906
2019-01-13,5호선,2.099999905,56.29999924,0.0,643000
2019-01-13,6호선,2.099999905,56.29999924,0.0,415317
2019-01-13,7호선,2.099999905,56.29999924,0.0,795145
2019-01-13,8호선,2.099999905,56.29999924,0.0,220473
2019-01-14,1호선,1.399999976,69.59999847,0.0,571623
2019-01-14,2호선,1.399999976,69.59999847,0.0,3291938
2019-01-14,3호선,1.399999976,69.59999847,0.0,1190513
2019-01-14,4호선,1.399999976,69.59999847,0.0,1168789
2019-01-14,5호선,1.399999976,69.59999847,0.0,1312943
2019-01-14,6호선,1.399999976,69.59999847,0.0,717353
2019-01-14,7호선,1.399999976,69.59999847,0.0,1539370
2019-01-14,8호선,1.399999976,69.59999847,0.0,412778
2019-01-15,1호선,0.400000006,57.79999924,0.0,586232
2019-01-15,2호선,0.400000006,57.79999924,0.0,3381701
2019-01-15,3호선,0.400000006,57.79999924,0.0,1210977
2019-01-15,4호선,0.400000006,57.79999924,0.0,1203971
2019-01-15,5호선,0.400000006,57.79999924,0.0,1341072
2019-01-15,6호선,0.400000006,57.79999924,0.0,739882
2019-01-15,7호선,0.400000006,57.79999924,0.0,1559409
2019-01-15,8호선,0.400000006,57.79999924,0.0,414343
2019-01-16,1호선,-4.1999998089999995,44.59999847,0.0,588428
2019-01-16,2호선,-4.1999998089999995,44.59999847,0.0,3424243
2019-01-16,3호선,-4.1999998089999995,44.59999847,0.0,1224166
2019-01-16,4호선,-4.1999998089999995,44.59999847,0.0,1213803
2019-01-16,5호선,-4.1999998089999995,44.59999847,0.0,1349809
2019-01-16,6호선,-4.1999998089999995,44.59999847,0.0,747634
2019-01-16,7호선,-4.1999998089999995,44.59999847,0.0,1560911
2019-01-16,8호선,-4.1999998089999995,44.59999847,0.0,417708
2019-01-17,1호선,0.699999988,51.40000153,0.0,610757
2019-01-17,2호선,0.699999988,51.40000153,0.0,3471002
2019-01-17,3호선,0.699999988,51.40000153,0.0,1266925
2019-01-17,4호선,0.699999988,51.40000153,0.0,1236657
2019-01-17,5호선,0.699999988,51.40000153,0.0,1369400
2019-01-17,6호선,0.699999988,51.40000153,0.0,760705
2019-01-17,7호선,0.699999988,51.40000153,0.0,1578750
2019-01-17,8호선,0.699999988,51.40000153,0.0,422757
2019-01-18,1호선,1.299999952,46.90000153,0.0,645859
2019-01-18,2호선,1.299999952,46.90000153,0.0,3613911
2019-01-18,3호선,1.299999952,46.90000153,0.0,1324691
2019-01-18,4호선,1.299999952,46.90000153,0.0,1284427
2019-01-18,5호선,1.299999952,46.90000153,0.0,1389843
2019-01-18,6호선,1.299999952,46.90000153,0.0,789352
2019-01-18,7호선,1.299999952,46.90000153,0.0,1613186
2019-01-18,8호선,1.299999952,46.90000153,0.0,432976
2019-01-19,1호선,0.8999999759999999,64.09999847,0.0,530443
2019-01-19,2호선,0.8999999759999999,64.09999847,0.0,2617374
2019-01-19,3호선,0.8999999759999999,64.09999847,0.0,997557
2019-01-19,4호선,0.8999999759999999,64.09999847,0.0,1001298
2019-01-19,5호선,0.8999999759999999,64.09999847,0.0,929762
2019-01-19,6호선,0.8999999759999999,64.09999847,0.0,580082
2019-01-19,7호선,0.8999999759999999,64.09999847,0.0,1108501
2019-01-19,8호선,0.8999999759999999,64.09999847,0.0,310231
2019-02-11,1호선,-1.299999952,35.29999924,0.0,593750
2019-02-11,2호선,-1.299999952,35.29999924,0.0,3402294
2019-02-11,3호선,-1.299999952,35.29999924,0.0,1236044
2019-02-11,4호선,-1.299999952,35.29999924,0.0,1224558
2019-02-11,5호선,-1.299999952,35.29999924,0.0,1358503
2019-02-11,6호선,-1.299999952,35.29999924,0.0,737807
2019-02-11,7호선,-1.299999952,35.29999924,0.0,1580890
2019-02-11,8호선,-1.299999952,35.29999924,0.0,420602
2019-02-12,1호선,0.699999988,36.5,0.0,610156
2019-02-12,2호선,0.699999988,36.5,0.0,3490737
2019-02-12,3호선,0.699999988,36.5,0.0,1254347
2019-02-12,4호선,0.699999988,36.5,0.0,1254078
2019-02-12,5호선,0.699999988,36.5,0.0,1378206
2019-02-12,6호선,0.699999988,36.5,0.0,755202
2019-02-12,7호선,0.699999988,36.5,0.0,1597281
2019-02-12,8호선,0.699999988,36.5,0.0,427522
2019-02-13,1호선,-0.400000006,29.5,0.0,613335
2019-02-13,2호선,-0.400000006,29.5,0.0,3513458
2019-02-13,3호선,-0.400000006,29.5,0.0,1275562
2019-02-13,4호선,-0.400000006,29.5,0.0,1268798
2019-02-13,5호선,-0.400000006,29.5,0.0,1396080
2019-02-13,6호선,-0.400000006,29.5,0.0,760047
2019-02-13,7호선,-0.400000006,29.5,0.0,1608448
2019-02-13,8호선,-0.400000006,29.5,0.0,431093
2019-02-14,1호선,0.600000024,27.79999924,0.0,618553
2019-02-14,2호선,0.600000024,27.79999924,0.0,3554709
2019-02-14,3호선,0.600000024,27.79999924,0.0,1285054
2019-02-14,4호선,0.600000024,27.79999924,0.0,1280202
2019-02-14,5호선,0.600000024,27.79999924,0.0,1397658
2019-02-14,6호선,0.600000024,27.79999924,0.0,765568
2019-02-14,7호선,0.600000024,27.79999924,0.0,1618069
2019-02-14,8호선,0.600000024,27.79999924,0.0,440788
2019-02-15,1호선,0.699999988,67.59999847,0.5,632107
2019-02-15,2호선,0.699999988,67.59999847,0.5,3686371
2019-02-15,3호선,0.699999988,67.59999847,0.5,1355649
2019-02-15,4호선,0.699999988,67.59999847,0.5,1310007
2019-02-15,5호선,0.699999988,67.59999847,0.5,1445511
2019-02-15,6호선,0.699999988,67.59999847,0.5,799814
2019-02-15,7호선,0.699999988,67.59999847,0.5,1684376
2019-02-15,8호선,0.699999988,67.59999847,0.5,450497
2019-02-16,1호선,-0.800000012,55.90000153,0.0,558545
2019-02-16,2호선,-0.800000012,55.90000153,0.0,2809987
2019-02-16,3호선,-0.800000012,55.90000153,0.0,1043424
2019-02-16,4호선,-0.800000012,55.90000153,0.0,1061729
2019-02-16,5호선,-0.800000012,55.90000153,0.0,983470
2019-02-16,6호선,-0.800000012,55.90000153,0.0,612377
2019-02-16,7호선,-0.800000012,55.90000153,0.0,1202662
2019-02-16,8호선,-0.800000012,55.90000153,0.0,321374
2019-02-17,1호선,-0.200000003,46.20000076,0.0,370836
2019-02-17,2호선,-0.200000003,46.20000076,0.0,1954126
2019-02-17,3호선,-0.200000003,46.20000076,0.0,707051
2019-02-17,4호선,-0.200000003,46.20000076,0.0,758771
2019-02-17,5호선,-0.200000003,46.20000076,0.0,679857
2019-02-17,6호선,-0.200000003,46.20000076,0.0,440351
2019-02-17,7호선,-0.200000003,46.20000076,0.0,845093
2019-02-17,8호선,-0.200000003,46.20000076,0.0,237412
2019-02-18,1호선,1.7000000480000002,49.40000153,0.0,593674
2019-02-18,2호선,1.7000000480000002,49.40000153,0.0,3428047
2019-02-18,3호선,1.7000000480000002,49.40000153,0.0,1242826
2019-02-18,4호선,1.7000000480000002,49.40000153,0.0,1227268
2019-02-18,5호선,1.7000000480000002,49.40000153,0.0,1357083
2019-02-18,6호선,1.7000000480000002,49.40000153,0.0,745938
2019-02-18,7호선,1.7000000480000002,49.40000153,0.0,1591478
2019-02-18,8호선,1.7000000480000002,49.40000153,0.0,423362
2019-02-19,1호선,2.299999952,81.0,4.5,567076
2019-02-19,2호선,2.299999952,81.0,4.5,3433459
2019-02-19,3호선,2.299999952,81.0,4.5,1247180
2019-02-19,4호선,2.299999952,81.0,4.5,1224661
2019-02-19,5호선,2.299999952,81.0,4.5,1377883
2019-02-19,6호선,2.299999952,81.0,4.5,756913
2019-02-19,7호선,2.299999952,81.0,4.5,1604281
2019-02-19,8호선,2.299999952,81.0,4.5,433183
2019-02-20,1호선,3.299999952,64.30000305,0.0,614591
2019-02-20,2호선,3.299999952,64.30000305,0.0,3515946
2019-02-20,3호선,3.299999952,64.30000305,0.0,1274985
2019-02-20,4호선,3.299999952,64.30000305,0.0,1272066
2019-02-20,5호선,3.299999952,64.30000305,0.0,1401494
2019-02-20,6호선,3.299999952,64.30000305,0.0,770072
2019-02-20,7호선,3.299999952,64.30000305,0.0,1617351
2019-02-20,8호선,3.299999952,64.30000305,0.0,433960
2019-02-21,1호선,3.299999952,64.0,0.0,626613
2019-02-21,2호선,3.299999952,64.0,0.0,3560846
2019-02-21,3호선,3.299999952,64.0,0.0,1283402
2019-02-21,4호선,3.299999952,64.0,0.0,1282436
2019-02-21,5호선,3.299999952,64.0,0.0,1396368
2019-02-21,6호선,3.299999952,64.0,0.0,773794
2019-02-21,7호선,3.299999952,64.0,0.0,1619190
2019-02-21,8호선,3.299999952,64.0,0.0,432193
2019-02-22,1호선,4.5,58.29999924,0.0,653893
2019-02-22,2호선,4.5,58.29999924,0.0,3708636
2019-02-22,3호선,4.5,58.29999924,0.0,1360318
2019-02-22,4호선,4.5,58.29999924,0.0,1329106
2019-02-22,5호선,4.5,58.29999924,0.0,1425008
2019-02-22,6호선,4.5,58.29999924,0.0,811993
2019-02-22,7호선,4.5,58.29999924,0.0,1669453
2019-02-22,8호선,4.5,58.29999924,0.0,446028
2019-02-23,1호선,7.099999905,47.20000076,0.0,582255
2019-02-23,2호선,7.099999905,47.20000076,0.0,2840233
2019-02-23,3호선,7.099999905,47.20000076,0.0,1076145
2019-02-23,4호선,7.099999905,47.20000076,0.0,1102231
2019-02-23,5호선,7.099999905,47.20000076,0.0,1015037
2019-02-23,6호선,7.099999905,47.20000076,0.0,644688
2019-02-23,7호선,7.099999905,47.20000076,0.0,1210726
2019-02-23,8호선,7.099999905,47.20000076,0.0,326596
2019-02-24,1호선,6.8000001910000005,48.70000076,0.0,386860
2019-02-24,2호선,6.8000001910000005,48.70000076,0.0,2013161
2019-02-24,3호선,6.8000001910000005,48.70000076,0.0,743744
2019-02-24,4호선,6.8000001910000005,48.70000076,0.0,797293
2019-02-24,5호선,6.8000001910000005,48.70000076,0.0,721252
2019-02-24,6호선,6.8000001910000005,48.70000076,0.0,472255
2019-02-24,7호선,6.8000001910000005,48.70000076,0.0,878805
2019-02-24,8호선,6.8000001910000005,48.70000076,0.0,253533
2019-02-25,1호선,6.3000001910000005,57.0,0.0,612277
2019-02-25,2호선,6.3000001910000005,57.0,0.0,3475063
2019-02-25,3호선,6.3000001910000005,57.0,0.0,1251095
2019-02-25,4호선,6.3000001910000005,57.0,0.0,1257418
2019-02-25,5호선,6.3000001910000005,57.0,0.0,1371312
2019-02-25,6호선,6.3000001910000005,57.0,0.0,783747
2019-02-25,7호선,6.3000001910000005,57.0,0.0,1597602
2019-02-25,8호선,6.3000001910000005,57.0,0.0,425540
2019-02-26,1호선,6.1999998089999995,39.90000153,0.0,621493
2019-02-26,2호선,6.1999998089999995,39.90000153,0.0,3555863
2019-02-26,3호선,6.1999998089999995,39.90000153,0.0,1284881
2019-02-26,4호선,6.1999998089999995,39.90000153,0.0,1278792
2019-02-26,5호선,6.1999998089999995,39.90000153,0.0,1404709
2019-02-26,6호선,6.1999998089999995,39.90000153,0.0,780820
2019-02-26,7호선,6.1999998089999995,39.90000153,0.0,1631517
2019-02-26,8호선,6.1999998089999995,39.90000153,0.0,431676
2019-02-27,1호선,9.100000381000001,37.5,0.0,622690
2019-02-27,2호선,9.100000381000001,37.5,0.0,3560243
2019-02-27,3호선,9.100000381000001,37.5,0.0,1300245
2019-02-27,4호선,9.100000381000001,37.5,0.0,1289347
2019-02-27,5호선,9.100000381000001,37.5,0.0,1413270
2019-02-27,6호선,9.100000381000001,37.5,0.0,779670
2019-02-27,7호선,9.100000381000001,37.5,0.0,1631755
2019-02-27,8호선,9.100000381000001,37.5,0.0,436823
2019-02-28,1호선,7.900000095,42.79999924,0.0,661025
2019-02-28,2호선,7.900000095,42.79999924,0.0,3664400
2019-02-28,3호선,7.900000095,42.79999924,0.0,1374053
2019-02-28,4호선,7.900000095,42.79999924,0.0,1325517
2019-02-28,5호선,7.900000095,42.79999924,0.0,1425244
2019-02-28,6호선,7.900000095,42.79999924,0.0,809056
2019-02-28,7호선,7.900000095,42.79999924,0.0,1646400
2019-02-28,8호선,7.900000095,42.79999924,0.0,444502
2019-03-01,1호선,7.8000001910000005,46.0,0.0,621800
2019-03-01,2호선,7.8000001910000005,46.0,0.0,2378648
2019-03-01,3호선,7.8000001910000005,46.0,0.0,982864
2019-03-01,4호선,7.8000001910000005,46.0,0.0,1017778
2019-03-01,5호선,7.8000001910000005,46.0,0.0,919962
2019-03-01,6호선,7.8000001910000005,46.0,0.0,552029
2019-03-01,7호선,7.8000001910000005,46.0,0.0,970610
2019-03-01,8호선,7.8000001910000005,46.0,0.0,284495
2019-03-02,1호선,8.199999809,44.20000076,0.0,492005
2019-03-02,2호선,8.199999809,44.20000076,0.0,2444232
2019-03-02,3호선,8.199999809,44.20000076,0.0,928868
2019-03-02,4호선,8.199999809,44.20000076,0.0,982642
2019-03-02,5호선,8.199999809,44.20000076,0.0,869094
2019-03-02,6호선,8.199999809,44.20000076,0.0,558296
2019-03-02,7호선,8.199999809,44.20000076,0.0,1053661
2019-03-02,8호선,8.199999809,44.20000076,0.0,288789
2019-03-03,1호선,9.699999809,39.90000153,0.0,353535
2019-03-03,2호선,9.699999809,39.90000153,0.0,1838619
2019-03-03,3호선,9.699999809,39.90000153,0.0,689480
2019-03-03,4호선,9.699999809,39.90000153,0.0,737301
2019-03-03,5호선,9.699999809,39.90000153,0.0,669261
2019-03-03,6호선,9.699999809,39.90000153,0.0,452558
2019-03-03,7호선,9.699999809,39.90000153,0.0,836073
2019-03-03,8호선,9.699999809,39.90000153,0.0,231264
2019-03-04,1호선,11.0,44.70000076,0.0,571304
2019-03-04,2호선,11.0,44.70000076,0.0,3363711
2019-03-04,3호선,11.0,44.70000076,0.0,1226537
2019-03-04,4호선,11.0,44.70000076,0.0,1271185
2019-03-04,5호선,11.0,44.70000076,0.0,1376807
2019-03-04,6호선,11.0,44.70000076,0.0,794785
2019-03-04,7호선,11.0,44.70000076,0.0,1657795
2019-03-04,8호선,11.0,44.70000076,0.0,441069
2019-03-05,1호선,9.199999809,64.09999847,0.0,573240
2019-03-05,2호선,9.199999809,64.09999847,0.0,3423868
2019-03-05,3호선,9.199999809,64.09999847,0.0,1234586
2019-03-05,4호선,9.199999809,64.09999847,0.0,1284105
2019-03-05,5호선,9.199999809,64.09999847,0.0,1391350
2019-03-05,6호선,9.199999809,64.09999847,0.0,807349
2019-03-05,7호선,9.199999809,64.09999847,0.0,1666686
2019-03-05,8호선,9.199999809,64.09999847,0.0,437572
2019-03-06,1호선,9.600000381000001,56.40000153,0.0,580491
2019-03-06,2호선,9.600000381000001,56.40000153,0.0,3492521
2019-03-06,3호선,9.600000381000001,56.40000153,0.0,1254983
2019-03-06,4호선,9.600000381000001,56.40000153,0.0,1315604
2019-03-06,5호선,9.600000381000001,56.40000153,0.0,1410738
2019-03-06,6호선,9.600000381000001,56.40000153,0.0,818593
2019-03-06,7호선,9.600000381000001,56.40000153,0.0,1676723
2019-03-06,8호선,9.600000381000001,56.40000153,0.0,442245
2019-03-07,1호선,8.5,54.09999847,0.0,613143
2019-03-07,2호선,8.5,54.09999847,0.0,3578732
2019-03-07,3호선,8.5,54.09999847,0.0,1304776
2019-03-07,4호선,8.5,54.09999847,0.0,1355116
2019-03-07,5호선,8.5,54.09999847,0.0,1432212
2019-03-07,6호선,8.5,54.09999847,0.0,840900
2019-03-07,7호선,8.5,54.09999847,0.0,1701104
2019-03-07,8호선,8.5,54.09999847,0.0,451161
2019-03-18,1호선,8.300000191,44.20000076,0.0,598541
2019-03-18,2호선,8.300000191,44.20000076,0.0,3461193
2019-03-18,3호선,8.300000191,44.20000076,0.0,1256927
2019-03-18,4호선,8.300000191,44.20000076,0.0,1312679
2019-03-18,5호선,8.300000191,44.20000076,0.0,1395503
2019-03-18,6호선,8.300000191,44.20000076,0.0,806476
2019-03-18,7호선,8.300000191,44.20000076,0.0,1665087
2019-03-18,8호선,8.300000191,44.20000076,0.0,440338
2019-03-19,1호선,10.80000019,50.09999847,0.0,607763
2019-03-19,2호선,10.80000019,50.09999847,0.0,3524076
2019-03-19,3호선,10.80000019,50.09999847,0.0,1288119
2019-03-19,4호선,10.80000019,50.09999847,0.0,1343249
2019-03-19,5호선,10.80000019,50.09999847,0.0,1432818
2019-03-19,6호선,10.80000019,50.09999847,0.0,828334
2019-03-19,7호선,10.80000019,50.09999847,0.0,1697244
2019-03-19,8호선,10.80000019,50.09999847,0.0,457121
2019-03-20,1호선,10.89999962,77.59999847,15.0,592136
2019-03-20,2호선,10.89999962,77.59999847,15.0,3488943
2019-03-20,3호선,10.89999962,77.59999847,15.0,1271318
2019-03-20,4호선,10.89999962,77.59999847,15.0,1321565
2019-03-20,5호선,10.89999962,77.59999847,15.0,1415996
2019-03-20,6호선,10.89999962,77.59999847,15.0,820534
2019-03-20,7호선,10.89999962,77.59999847,15.0,1669952
2019-03-20,8호선,10.89999962,77.59999847,15.0,444163
2019-03-21,1호선,9.100000381000001,77.09999847,3.0,612252
2019-03-21,2호선,9.100000381000001,77.09999847,3.0,3563602
2019-03-21,3호선,9.100000381000001,77.09999847,3.0,1295783
2019-03-21,4호선,9.100000381000001,77.09999847,3.0,1352772
2019-03-21,5호선,9.100000381000001,77.09999847,3.0,1425556
2019-03-21,6호선,9.100000381000001,77.09999847,3.0,830770
2019-03-21,7호선,9.100000381000001,77.09999847,3.0,1683842
2019-03-21,8호선,9.100000381000001,77.09999847,3.0,446190
2019-03-22,1호선,5.0,41.90000153,0.0,656055
2019-03-22,2호선,5.0,41.90000153,0.0,3764516
2019-03-22,3호선,5.0,41.90000153,0.0,1389598
2019-03-22,4호선,5.0,41.90000153,0.0,1408842
2019-03-22,5호선,5.0,41.90000153,0.0,1462010
2019-03-22,6호선,5.0,41.90000153,0.0,863299
2019-03-22,7호선,5.0,41.90000153,0.0,1719504
2019-03-22,8호선,5.0,41.90000153,0.0,463244
2019-03-23,1호선,4.8000001910000005,47.70000076,2.5,520222
2019-03-23,2호선,4.8000001910000005,47.70000076,2.5,2810110
2019-03-23,3호선,4.8000001910000005,47.70000076,2.5,1030398
2019-03-23,4호선,4.8000001910000005,47.70000076,2.5,1075238
2019-03-23,5호선,4.8000001910000005,47.70000076,2.5,968747
2019-03-23,6호선,4.8000001910000005,47.70000076,2.5,630430
2019-03-23,7호선,4.8000001910000005,47.70000076,2.5,1162599
2019-03-23,8호선,4.8000001910000005,47.70000076,2.5,317750
2019-03-24,1호선,5.599999905,44.59999847,0.0,375682
2019-03-24,2호선,5.599999905,44.59999847,0.0,2012242
2019-03-24,3호선,5.599999905,44.59999847,0.0,738576
2019-03-24,4호선,5.599999905,44.59999847,0.0,799686
2019-03-24,5호선,5.599999905,44.59999847,0.0,716383
2019-03-24,6호선,5.599999905,44.59999847,0.0,470017
2019-03-24,7호선,5.599999905,44.59999847,0.0,872094
2019-03-24,8호선,5.599999905,44.59999847,0.0,250066
2019-03-25,1호선,8.300000191,55.79999924,0.0,590289
2019-03-25,2호선,8.300000191,55.79999924,0.0,3430078
2019-03-25,3호선,8.300000191,55.79999924,0.0,1257640
2019-03-25,4호선,8.300000191,55.79999924,0.0,1302253
2019-03-25,5호선,8.300000191,55.79999924,0.0,1391059
2019-03-25,6호선,8.300000191,55.79999924,0.0,802295
2019-03-25,7호선,8.300000191,55.79999924,0.0,1663198
2019-03-25,8호선,8.300000191,55.79999924,0.0,439764
2019-03-26,1호선,12.19999981,48.5,0.0,612263
2019-03-26,2호선,12.19999981,48.5,0.0,3540437
2019-03-26,3호선,12.19999981,48.5,0.0,1289611
2019-03-26,4호선,12.19999981,48.5,0.0,1342864
2019-03-26,5호선,12.19999981,48.5,0.0,1428566
2019-03-26,6호선,12.19999981,48.5,0.0,919759
2019-03-26,7호선,12.19999981,48.5,0.0,1692036
2019-03-26,8호선,12.19999981,48.5,0.0,446431
2019-03-27,1호선,11.5,62.09999847,0.0,605639
2019-03-27,2호선,11.5,62.09999847,0.0,3559397
2019-03-27,3호선,11.5,62.09999847,0.0,1287236
2019-03-27,4호선,11.5,62.09999847,0.0,1348237
2019-03-27,5호선,11.5,62.09999847,0.0,1430752
2019-03-27,6호선,11.5,62.09999847,0.0,827436
2019-03-27,7호선,11.5,62.09999847,0.0,1694122
2019-03-27,8호선,11.5,62.09999847,0.0,447400
2019-04-18,1호선,14.5,69.5,0.0,599962
2019-04-18,2호선,14.5,69.5,0.0,3506797
2019-04-18,3호선,14.5,69.5,0.0,1279331
2019-04-18,4호선,14.5,69.5,0.0,1323988
2019-04-18,5호선,14.5,69.5,0.0,1374418
2019-04-18,6호선,14.5,69.5,0.0,813971
2019-04-18,7호선,14.5,69.5,0.0,1664305
2019-04-18,8호선,14.5,69.5,0.0,447177
2019-04-19,1호선,14.30000019,63.70000076,0.0,650993
2019-04-19,2호선,14.30000019,63.70000076,0.0,3641137
2019-04-19,3호선,14.30000019,63.70000076,0.0,1368369
2019-04-19,4호선,14.30000019,63.70000076,0.0,1379648
2019-04-19,5호선,14.30000019,63.70000076,0.0,1465731
2019-04-19,6호선,14.30000019,63.70000076,0.0,837439
2019-04-19,7호선,14.30000019,63.70000076,0.0,1697840
2019-04-19,8호선,14.30000019,63.70000076,0.0,465313
2019-04-20,1호선,15.10000038,63.0,0.0,571939
2019-04-20,2호선,15.10000038,63.0,0.0,2689809
2019-04-20,3호선,15.10000038,63.0,0.0,1079452
2019-04-20,4호선,15.10000038,63.0,0.0,1089674
2019-04-20,5호선,15.10000038,63.0,0.0,1054800
2019-04-20,6호선,15.10000038,63.0,0.0,634414
