날짜,측정소명,이산화질소농도,오존농도,일산화탄소농도,아황산가스,미세먼지,초미세먼지
2019-02-06,청계천로,0.048,0.012,0.9,0.005,86,34
2019-02-06,한강대로,0.054,0.008,0.8,0.005,109,40
2019-02-06,행주,0.044,0.011,1.6,0.006,120,35
2019-02-06,홍릉로,0.032,0.011,0.6,0.006,100,39
2019-02-06,화랑로,0.042,0.011,0.6,0.005,88,30
2019-02-05,강남구,0.034,0.011,0.6,0.006,71,30
2019-02-05,강남대로,0.048,0.01,0.9,0.006,93,29
2019-02-05,강동구,0.04,0.011,0.6,0.005,77,28
2019-02-05,강변북로,0.054,0.007,0.5,0.004,85,29
2019-02-05,강북구,0.034,0.014,0.7,0.003,86,28
2019-02-05,강서구,0.046,0.014,0.7,0.005,93,27
2019-02-05,공항대로,0.043,0.01,0.7,0.005,81,26
2019-02-05,관악구,0.047,0.014,0.7,0.006,99,33
2019-02-05,관악산,0.009,0.041,,0.007,124,29
2019-02-05,광진구,0.037,0.01,0.7,0.004,83,26
2019-02-05,구로구,0.039,0.014,0.5,0.008,94,25
2019-02-05,궁동,0.039,0.023,0.7,0.005,71,25
2019-02-05,금천구,0.043,0.013,0.6,0.005,80,27
2019-02-05,남산,0.031,0.022,1,0.006,100,24
2019-02-05,노원구,0.041,0.01,0.7,0.007,79,30
2019-02-05,도봉구,0.034,0.014,1.4,0.005,81,27
2019-02-05,도산대로,0.034,0.01,1,0.004,93,29
2019-02-05,동대문구,0.037,0.012,0.7,0.009,81,32
2019-02-05,동작구,0.044,0.015,0.6,0.004,85,28
2019-02-05,동작대로,0.053,0.01,0.7,0.009,93,26
2019-02-05,마포구,0.048,0.014,0.7,0.005,102,30
2019-02-05,북한산,0.021,0.02,0.7,0.004,79,25
2019-02-05,서대문구,0.031,0.014,1,0.006,88,29
2019-02-05,서초구,0.04,0.014,0.5,0.004,80,20
2019-02-05,성동구,0.041,0.017,0.6,0.004,94,31
2019-02-05,성북구,0.052,0.01,1,0.004,86,25
2019-02-05,세곡,0.034,0.017,1.7,0.006,82,24
2019-02-05,송파구,0.039,0.012,0.6,0.004,85,22
2019-02-05,시흥대로,0.054,0.01,0.9,0.005,79,26
2019-02-05,신촌로,0.056,0.009,0.9,0.005,73,27
2019-02-05,양천구,0.049,0.012,0.8,0.005,89,28
2019-02-05,영등포구,0.033,0.045,0.5,0.004,93,34
2019-02-05,영등포로,0.051,0.008,0.9,0.005,73,19
2019-02-05,용산구,0.04,0.011,0.6,0.004,68,25
2019-02-05,은평구,0.03,0.018,0.7,0.006,90,23
2019-02-05,정릉로,0.055,0.009,0.7,0.006,88,34
2019-02-05,종로,0.045,0.009,0.7,0.003,79,23
2019-02-05,종로구,0.045,0.011,0.9,0.005,72,24
2019-02-05,중구,0.045,0.012,0.7,0.004,75,25
2019-02-05,중랑구,0.029,0.013,0.6,0.007,67,23
2019-02-05,천호대로,0.042,0.01,0.7,0.004,84,26
2019-02-05,청계천로,0.045,0.01,0.7,0.005,73,26
2019-02-05,한강대로,0.052,0.009,0.8,0.005,97,33
2019-02-05,행주,0.041,0.011,1.4,0.006,108,28
2019-02-05,홍릉로,0.031,0.01,0.6,0.005,83,33
2019-02-05,화랑로,0.04,0.01,0.6,0.005,75,24
2019-02-04,강남구,0.017,0.021,0.5,0.005,70,42
2019-02-04,강남대로,0.027,0.02,0.5,0.004,74,35
2019-02-04,강동구,0.022,0.022,0.5,0.004,76,42
2019-02-04,강변북로,0.036,0.016,0.4,0.004,77,39
2019-02-04,강북구,0.011,0.031,0.5,0.003,87,40
2019-02-04,강서구,0.02,0.026,0.5,0.005,82,35
2019-02-04,공항대로,0.025,0.023,0.5,0.005,69,34
2019-02-04,관악구,0.022,0.024,0.4,0.005,74,37
2019-02-04,관악산,0.007,0.021,,0.003,75,34
2019-02-04,광진구,0.02,0.023,0.6,0.004,69,36
2019-02-04,구로구,0.016,0.026,0.3,0.006,66,26
2019-02-04,궁동,0.02,0.034,0.6,0.005,55,29
2019-02-04,금천구,0.023,0.025,0.5,0.003,69,35
2019-02-04,남산,0.02,0.026,1,0.004,81,36
2019-02-04,노원구,0.017,0.023,0.5,0.005,79,43
2019-02-04,도봉구,0.01,0.031,1.2,0.004,69,34
2019-02-04,도산대로,0.017,0.02,0.7,0.004,72,33
2019-02-04,동대문구,0.015,0.026,0.5,0.008,77,44
2019-02-04,동작구,0.022,0.026,0.5,0.003,76,40
2019-02-04,동작대로,0.036,0.017,0.5,0.007,71,30
2019-02-04,마포구,0.023,0.024,0.5,0.004,73,33
2019-02-04,북한산,0.009,0.029,0.7,0.003,71,38
2019-02-04,서대문구,0.015,0.024,0.8,0.003,74,41
2019-02-04,서초구,0.017,0.026,0.3,0.003,69,29
2019-02-04,성동구,0.02,0.029,0.5,0.003,81,41
2019-02-04,성북구,0.022,0.025,0.7,0.003,77,37
2019-02-04,세곡,0.022,0.026,1.1,0.005,78,34
2019-02-04,송파구,0.023,0.021,0.5,0.003,71,32
2019-02-04,시흥대로,0.024,0.022,0.5,0.004,61,31
2019-02-04,신촌로,0.031,0.017,0.6,0.004,66,33
2019-02-04,양천구,0.025,0.022,0.5,0.004,78,38
2019-02-04,영등포구,0.016,0.039,0.3,0.004,68,35
2019-02-04,영등포로,0.032,0.018,0.6,0.004,61,26
2019-02-04,용산구,0.024,0.019,0.5,0.003,66,40
2019-02-04,은평구,0.015,0.029,0.7,0.005,78,35
2019-02-04,정릉로,0.029,0.021,0.4,0.005,77,41
2019-02-04,종로,0.018,0.026,0.5,0.003,80,36
2019-02-04,종로구,0.018,0.026,0.6,0.003,70,34
2019-02-04,중구,0.02,0.029,0.5,0.003,73,36
2019-02-04,중랑구,0.018,0.024,0.5,0.006,69,37
2019-02-04,천호대로,0.027,0.021,0.5,0.003,77,37
2019-02-04,청계천로,0.021,0.024,0.5,0.004,72,40
2019-02-04,한강대로,0.028,0.02,0.5,0.004,80,40
2019-02-04,행주,0.011,0.025,1.1,0.004,79,35
2019-02-04,홍릉로,0.018,0.022,0.5,0.005,84,45
2019-02-04,화랑로,0.026,0.02,0.4,0.004,70,35
2019-02-03,강남구,0.028,0.011,0.6,0.005,38,30
2019-02-03,강남대로,0.039,0.013,0.7,0.004,35,32
2019-02-03,강동구,0.034,0.013,0.6,0.004,36,29
2019-02-03,강변북로,0.04,0.011,0.5,0.003,39,31
2019-02-03,강북구,0.023,0.021,0.7,0.003,39,25
2019-02-03,강서구,0.034,0.014,0.7,0.004,40,28
2019-02-03,공항대로,0.034,0.011,0.7,0.005,36,27
2019-02-03,관악구,0.037,0.012,0.6,0.004,45,34
2019-02-03,관악산,0.011,0.03,,0.003,16,22
2019-02-03,광진구,0.025,0.017,0.7,0.003,43,29
2019-02-03,구로구,0.029,0.015,0.5,0.005,36,27
2019-02-03,궁동,0.041,0.019,0.9,0.005,32,24
2019-02-03,금천구,0.038,0.011,0.7,0.003,39,31
2019-02-03,남산,0.028,0.019,1.1,0.003,28,23
2019-02-03,노원구,0.037,0.012,0.7,0.005,41,31
2019-02-03,도봉구,0.021,0.02,1.6,0.004,35,26
2019-02-03,도산대로,0.026,0.012,0.9,0.003,42,32
2019-02-03,동대문구,0.023,0.014,0.6,0.008,37,31
2019-02-03,동작구,0.036,0.016,0.7,0.002,38,29
2019-02-03,동작대로,0.044,0.011,0.7,0.007,38,31
2019-02-03,마포구,0.032,0.017,0.6,0.003,43,33
2019-02-03,북한산,0.013,0.026,0.8,0.003,30,24
2019-02-03,서대문구,0.017,0.023,0.8,0.002,35,26
2019-02-03,서초구,0.03,0.015,0.4,0.003,36,25
2019-02-03,성동구,0.03,0.017,0.6,0.002,42,33
2019-02-03,성북구,0.032,0.017,0.9,0.003,32,22
2019-02-03,세곡,0.029,0.017,1.2,0.005,34,21
2019-02-03,송파구,0.035,0.012,0.7,0.003,37,30
2019-02-03,시흥대로,0.04,0.012,0.8,0.003,33,24
2019-02-03,신촌로,0.041,0.014,0.8,0.003,31,26
2019-02-03,양천구,0.035,0.013,0.7,0.003,44,30
2019-02-03,영등포구,0.027,0.024,0.5,0.004,42,36
2019-02-03,영등포로,0.041,0.011,0.8,0.003,31,23
2019-02-03,용산구,0.034,0.013,0.6,0.003,39,28
2019-02-03,은평구,0.019,0.023,0.9,0.004,34,25
2019-02-03,정릉로,0.037,0.012,0.6,0.005,39,32
2019-02-03,종로,0.037,0.013,0.7,0.003,37,26
2019-02-03,종로구,0.03,0.016,0.7,0.003,37,24
2019-02-03,중구,0.032,0.017,0.6,0.003,35,24
2019-02-03,중랑구,0.024,0.016,0.6,0.006,33,25
2019-02-03,천호대로,0.039,0.011,0.7,0.003,37,26
2019-02-03,청계천로,0.033,0.015,0.7,0.003,33,27
2019-02-03,한강대로,0.035,0.012,0.6,0.004,40,33
2019-02-03,행주,0.02,0.016,1.3,0.004,41,25
2019-02-03,홍릉로,0.025,0.013,0.6,0.004,41,33
2019-02-03,화랑로,0.04,0.011,0.6,0.004,35,26
2019-02-02,강남구,0.036,0.007,0.6,0.006,50,41
2019-02-02,강남대로,0.051,0.007,0.9,0.005,62,38
2019-02-02,강동구,0.041,0.009,0.6,0.004,58,39
2019-02-02,강변북로,0.053,0.005,0.5,0.004,63,38
2019-02-02,강북구,0.041,0.007,0.8,0.003,64,35
2019-02-02,강서구,0.049,0.008,0.7,0.004,65,32
2019-02-02,공항대로,0.048,0.005,0.9,0.006,62,35
2019-02-02,관악구,0.05,0.01,0.6,0.005,62,35
2019-02-02,관악산,0.011,0.035,,0.005,57,28
2019-02-02,광진구,0.042,0.006,0.7,0.004,56,38
2019-02-02,구로구,0.04,0.01,0.5,0.007,56,28
2019-02-02,궁동,0.052,0.015,0.8,0.005,49,31
2019-02-02,금천구,0.039,0.015,0.6,0.004,54,33
2019-02-02,남산,0.04,0.013,1.1,0.005,58,27
2019-02-02,노원구,0.041,0.009,0.7,0.006,57,37
2019-02-02,도봉구,0.037,0.007,1.3,0.004,55,35
2019-02-02,도산대로,0.033,0.008,1,0.004,60,36
2019-02-02,동대문구,0.036,0.006,0.7,0.008,58,41
2019-02-02,동작구,0.047,0.011,0.6,0.003,57,33
2019-02-02,동작대로,0.056,0.006,0.7,0.008,63,30
2019-02-02,마포구,0.05,0.007,0.7,0.003,66,37
2019-02-02,북한산,0.033,0.009,0.8,0.004,53,34
2019-02-02,서대문구,0.038,0.007,1,0.004,56,35
2019-02-02,서초구,0.043,0.007,0.4,0.003,51,26
2019-02-02,성동구,0.044,0.008,0.6,0.003,65,40
2019-02-02,성북구,0.054,0.005,1.1,0.004,57,31
2019-02-02,세곡,0.038,0.015,1.4,0.006,56,31
2019-02-02,송파구,0.042,0.007,0.6,0.003,57,32
2019-02-02,시흥대로,0.054,0.006,0.9,0.005,56,29
2019-02-02,신촌로,0.054,0.005,0.8,0.004,48,30
2019-02-02,양천구,0.051,0.007,0.7,0.004,62,33
2019-02-02,영등포구,0.04,0.009,0.6,0.004,61,38
2019-02-02,영등포로,0.054,0.005,0.9,0.005,51,24
2019-02-02,용산구,0.044,0.006,0.6,0.003,47,33
2019-02-02,은평구,0.037,0.011,0.8,0.005,58,30
2019-02-02,정릉로,0.058,0.004,0.8,0.006,64,43
2019-02-02,종로,0.051,0.004,0.8,0.003,59,32
2019-02-02,종로구,0.049,0.006,0.9,0.004,54,31
2019-02-02,중구,0.05,0.005,0.8,0.004,55,32
2019-02-02,중랑구,0.032,0.01,0.6,0.007,51,32
2019-02-02,천호대로,0.046,0.007,0.8,0.004,63,35
2019-02-02,청계천로,0.051,0.004,0.9,0.005,52,35
2019-02-02,한강대로,0.051,0.006,0.7,0.005,65,38
2019-02-02,행주,0.046,0.006,1.4,0.005,64,30
2019-02-02,홍릉로,0.033,0.005,0.6,0.005,64,41
2019-02-02,화랑로,0.048,0.006,0.8,0.004,53,34
2019-02-01,강남구,0.029,0.012,0.6,0.006,34,21
2019-02-01,강남대로,0.047,0.01,0.8,0.005,41,19
2019-02-01,강동구,0.035,0.011,0.5,0.004,43,20
2019-02-01,강변북로,0.049,0.008,0.5,0.004,44,19
2019-02-01,강북구,0.024,0.018,0.5,0.003,42,18
2019-02-01,강서구,0.032,0.016,0.5,0.005,39,16
2019-02-01,공항대로,0.047,0.008,0.7,0.006,50,19
2019-02-01,관악구,0.037,0.013,0.4,0.005,43,21
2019-02-01,관악산,0.011,0.026,,0.004,33,13
2019-02-01,광진구,0.031,0.012,0.8,0.003,38,17
2019-02-01,구로구,0.03,0.013,0.3,0.007,35,11
2019-02-01,궁동,0.043,0.024,0.6,0.005,35,18
2019-02-01,금천구,0.036,0.013,0.6,0.004,38,21
2019-02-01,남산,0.029,0.018,0.9,0.004,41,14
2019-02-01,노원구,0.031,0.012,0.6,0.006,42,20
2019-02-01,도봉구,0.022,0.019,1.2,0.004,35,15
2019-02-01,도산대로,0.028,0.011,0.7,0.004,41,17
2019-02-01,동대문구,0.027,0.015,0.5,0.008,41,20
2019-02-01,동작구,0.032,0.016,0.5,0.003,35,17
2019-02-01,동작대로,0.045,0.011,0.6,0.008,42,15
2019-02-01,마포구,0.027,0.012,0.5,0.003,41,16
2019-02-01,북한산,0.011,0.025,0.6,0.004,31,14
2019-02-01,서대문구,0.026,0.012,0.9,0.005,37,17
2019-02-01,서초구,0.032,0.012,0.3,0.004,33,8
2019-02-01,성동구,0.036,0.013,0.6,0.004,47,20
2019-02-01,성북구,0.036,0.014,0.8,0.004,43,15
2019-02-01,세곡,0.035,0.016,1.3,0.006,38,15
2019-02-01,송파구,0.035,0.011,0.5,0.004,37,14
2019-02-01,시흥대로,0.038,0.011,0.7,0.006,37,17
2019-02-01,신촌로,0.053,0.008,0.8,0.005,35,17
2019-02-01,양천구,0.037,0.013,0.6,0.004,39,18
2019-02-01,영등포구,0.027,0.015,0.5,0.004,41,21
2019-02-01,영등포로,0.047,0.009,0.7,0.005,32,12
2019-02-01,용산구,0.035,0.01,0.5,0.003,28,15
2019-02-01,은평구,0.025,0.018,0.7,0.005,38,15
2019-02-01,정릉로,0.048,0.01,0.5,0.006,46,20
2019-02-01,종로,0.034,0.012,0.6,0.003,41,15
2019-02-01,종로구,0.034,0.013,0.7,0.004,37,16
2019-02-01,중구,0.033,0.015,0.5,0.003,35,15
2019-02-01,중랑구,0.031,0.012,0.6,0.007,35,18
2019-02-01,천호대로,0.042,0.011,0.7,0.004,46,16
2019-02-01,청계천로,0.038,0.011,0.7,0.005,37,19
2019-02-01,한강대로,0.049,0.01,0.6,0.004,44,18
2019-02-01,행주,0.033,0.012,1.2,0.005,46,16
2019-02-01,홍릉로,0.027,0.01,0.6,0.005,48,21
2019-02-01,화랑로,0.038,0.01,0.5,0.004,41,16
2019-01-31,강남구,0.027,0.011,0.5,0.006,66,27
2019-01-31,강남대로,0.041,0.01,0.6,0.005,89,23
2019-01-31,강동구,0.035,0.01,0.5,0.005,67,26
2019-01-31,강변북로,0.048,0.007,0.5,0.004,87,25
2019-01-31,강북구,0.014,0.026,0.5,0.004,77,26
2019-01-31,강서구,0.021,0.02,0.4,0.005,73,18
2019-01-31,공항대로,0.034,0.015,0.5,0.006,69,18
2019-01-31,관악구,0.026,0.016,0.4,0.005,82,21
2019-01-31,관악산,0.015,0.008,,0.003,77,20
2019-01-31,광진구,0.03,0.012,1,0.004,80,24
2019-01-31,구로구,0.021,0.018,0.3,0.007,78,13
2019-01-31,궁동,0.023,0.034,0.5,0.005,56,17
2019-01-31,금천구,0.026,0.018,0.4,0.004,65,22
2019-01-31,남산,0.022,0.02,0.8,0.004,82,19
2019-01-31,노원구,0.021,0.017,0.5,0.006,68,26
2019-01-31,도봉구,0.012,0.025,0.9,0.005,74,22
2019-01-31,도산대로,0.023,0.012,0.7,0.004,83,19
2019-01-31,동대문구,0.02,0.017,0.5,0.008,73,26
2019-01-31,동작구,0.029,0.017,0.4,0.004,69,23
2019-01-31,동작대로,0.043,0.009,0.5,0.008,84,17
2019-01-31,마포구,0.018,0.015,0.4,0.003,87,18
2019-01-31,북한산,0.011,0.024,0.6,0.004,74,23
2019-01-31,서대문구,0.017,0.017,0.6,0.003,83,20
2019-01-31,서초구,0.026,0.017,0.2,0.005,77,12
2019-01-31,성동구,0.03,0.014,0.5,0.003,91,25
2019-01-31,성북구,0.026,0.018,0.7,0.004,76,23
2019-01-31,세곡,0.035,0.014,1,0.006,70,20
2019-01-31,송파구,0.034,0.01,0.5,0.004,80,19
2019-01-31,시흥대로,0.03,0.015,0.5,0.005,57,16
2019-01-31,신촌로,0.039,0.009,0.7,0.005,62,20
2019-01-31,양천구,0.026,0.017,0.5,0.004,71,20
2019-01-31,영등포구,0.021,0.015,0.4,0.004,79,23
2019-01-31,영등포로,0.036,0.012,0.6,0.005,58,14
2019-01-31,용산구,0.029,0.012,0.5,0.004,60,19
2019-01-31,은평구,0.019,0.02,0.6,0.006,87,20
2019-01-31,정릉로,0.04,0.011,0.5,0.006,86,27
2019-01-31,종로,0.022,0.018,0.5,0.003,73,21
2019-01-31,종로구,0.024,0.017,0.5,0.004,65,20
2019-01-31,중구,0.025,0.018,0.5,0.004,64,20
2019-01-31,중랑구,0.023,0.015,0.5,0.007,61,24
2019-01-31,천호대로,0.041,0.008,0.6,0.004,65,19
2019-01-31,청계천로,0.026,0.016,0.6,0.005,67,24
2019-01-31,한강대로,0.04,0.019,0.6,0.005,89,21
2019-01-31,행주,0.011,0.022,1,0.005,89,19
2019-01-31,홍릉로,0.022,0.013,0.5,0.006,71,28
2019-01-31,화랑로,0.032,0.013,0.5,0.005,69,23
2019-01-30,강남구,0.05,0.005,0.8,0.007,59,43
2019-01-30,강남대로,0.07,0.005,1.1,0.007,66,35
2019-01-30,강동구,0.061,0.005,0.8,0.006,69,41
2019-01-30,강변북로,0.068,0.004,0.7,0.005,72,38
2019-01-30,강북구,0.039,0.015,0.7,0.004,63,32
2019-01-30,강서구,0.056,0.008,0.8,0.007,75,32
2019-01-30,공항대로,0.059,0.005,0.9,0.007,72,36
2019-01-30,관악구,0.061,0.007,0.7,0.006,72,38
2019-01-30,관악산,0.018,0.015,,0.003,43,18
2019-01-30,광진구,0.055,0.005,1.2,0.004,68,36
2019-01-30,구로구,0.049,0.007,0.5,0.008,66,29
2019-01-30,궁동,0.072,0.014,0.8,0.005,61,33
2019-01-30,금천구,0.06,0.006,0.7,0.005,60,34
2019-01-30,남산,0.053,0.009,1.1,0.005,64,24
2019-01-30,노원구,0.048,0.01,0.8,0.007,63,36
2019-01-30,도봉구,0.038,0.014,1.1,0.005,61,34
2019-01-30,도산대로,0.045,0.006,1,0.005,72,37
2019-01-30,동대문구,0.051,0.008,0.8,0.009,58,37
2019-01-30,동작구,0.06,0.008,0.7,0.005,57,32
2019-01-30,동작대로,0.069,0.004,0.8,0.009,68,30
2019-01-30,마포구,0.039,0.006,0.7,0.003,71,34
2019-01-30,북한산,0.017,0.026,0.6,0.004,46,24
2019-01-30,서대문구,0.04,0.009,1,0.006,58,31
2019-01-30,서초구,0.048,0.007,0.5,0.006,64,26
2019-01-30,성동구,0.058,0.006,0.7,0.004,75,39
2019-01-30,성북구,0.058,0.008,1,0.005,61,24
2019-01-30,세곡,0.064,0.011,1.7,0.009,63,27
2019-01-30,송파구,0.061,0.005,0.8,0.005,67,32
2019-01-30,시흥대로,0.059,0.007,1,0.006,58,29
2019-01-30,신촌로,0.068,0.004,0.9,0.005,52,30
2019-01-30,양천구,0.061,0.007,0.8,0.005,70,36
2019-01-30,영등포구,0.041,0.009,0.6,0.005,70,40
2019-01-30,영등포로,0.063,0.005,0.9,0.005,56,24
2019-01-30,용산구,0.057,0.005,0.7,0.004,50,30
2019-01-30,은평구,0.039,0.014,0.7,0.006,55,26
2019-01-30,정릉로,0.065,0.006,0.7,0.007,70,38
2019-01-30,종로,0.05,0.009,0.7,0.004,61,29
2019-01-30,종로구,0.052,0.01,0.9,0.005,56,27
2019-01-30,중구,0.053,0.01,0.7,0.005,54,26
2019-01-30,중랑구,0.045,0.007,0.7,0.008,61,34
2019-01-30,천호대로,0.069,0.004,1,0.006,65,31
2019-01-30,청계천로,0.055,0.008,0.9,0.006,56,33
2019-01-30,한강대로,0.081,0.008,0.9,0.006,70,35
2019-01-30,행주,0.048,0.008,1.4,0.005,71,29
2019-01-30,홍릉로,0.038,0.006,0.7,0.006,69,38
2019-01-30,화랑로,0.051,0.007,0.7,0.005,62,34
2019-01-29,강남구,0.041,0.007,0.6,0.006,64,29
2019-01-29,강남대로,0.059,0.006,0.8,0.006,77,24
2019-01-29,강동구,0.045,0.007,0.6,0.005,66,24
2019-01-29,강변북로,0.058,0.005,0.5,0.004,76,25
2019-01-29,강북구,0.035,0.012,0.6,0.004,68,23
2019-01-29,강서구,0.045,0.009,0.6,0.006,77,22
2019-01-29,공항대로,0.051,0.006,0.8,0.006,80,26
2019-01-29,관악구,0.046,0.009,0.5,0.006,77,24
2019-01-29,관악산,0.017,0.01,,0.004,64,19
2019-01-29,광진구,0.041,0.007,1,0.004,73,23
2019-01-29,구로구,0.038,0.009,0.4,0.007,71,16
2019-01-29,궁동,0.058,0.022,0.8,0.005,60,21
2019-01-29,금천구,0.046,0.007,0.6,0.004,63,24
2019-01-29,남산,0.042,0.011,0.9,0.005,77,20
2019-01-29,노원구,0.041,0.009,0.7,0.007,68,25
2019-01-29,도봉구,0.036,0.01,0.9,0.005,66,21
2019-01-29,도산대로,0.035,0.007,0.9,0.004,79,24
2019-01-29,동대문구,0.042,0.01,0.7,0.009,63,27
2019-01-29,동작구,0.046,0.01,0.5,0.004,64,22
2019-01-29,동작대로,0.055,0.006,0.6,0.009,78,19
2019-01-29,마포구,0.03,0.007,0.6,0.002,82,24
2019-01-29,북한산,0.022,0.018,0.6,0.004,61,20
2019-01-29,서대문구,0.034,0.01,0.8,0.005,72,23
2019-01-29,서초구,0.043,0.008,0.4,0.005,70,15
2019-01-29,성동구,0.045,0.008,0.6,0.004,83,26
2019-01-29,성북구,0.049,0.007,0.9,0.005,68,19
2019-01-29,세곡,0.046,0.011,1.4,0.007,69,19
2019-01-29,송파구,0.044,0.008,0.6,0.004,74,19
2019-01-29,시흥대로,0.051,0.008,0.8,0.006,62,18
2019-01-29,신촌로,0.054,0.006,0.8,0.005,60,22
2019-01-29,양천구,0.047,0.008,0.6,0.005,70,23
2019-01-29,영등포구,0.033,0.01,0.5,0.005,76,28
2019-01-29,영등포로,0.052,0.006,0.8,0.005,60,16
2019-01-29,용산구,0.045,0.006,0.6,0.004,53,19
2019-01-29,은평구,0.034,0.013,0.7,0.006,68,20
2019-01-29,정릉로,0.06,0.006,0.6,0.007,79,26
2019-01-29,종로,0.044,0.01,0.7,0.004,70,20
2019-01-29,종로구,0.043,0.01,0.7,0.005,61,19
2019-01-29,중구,0.046,0.009,0.6,0.005,63,20
2019-01-29,중랑구,0.033,0.01,0.6,0.007,59,22
2019-01-29,천호대로,0.056,0.006,0.7,0.005,65,18
2019-01-29,청계천로,0.047,0.008,0.8,0.005,63,24
2019-01-29,한강대로,0.066,0.01,0.8,0.005,85,25
2019-01-29,행주,0.042,0.008,1.2,0.005,85,21
2019-01-29,홍릉로,0.031,0.007,0.6,0.006,69,26
2019-01-29,화랑로,0.044,0.007,0.6,0.004,64,21
2019-01-28,강남구,0.021,0.018,0.5,0.006,67,27
2019-01-28,강남대로,0.038,0.015,0.6,0.005,101,29
2019-01-28,강동구,0.025,0.019,0.5,0.004,75,25
2019-01-28,강변북로,0.039,0.013,0.4,0.004,89,28
2019-01-28,강북구,0.011,0.032,0.4,0.004,91,27
2019-01-28,강서구,0.022,0.024,0.5,0.005,86,26
2019-01-28,공항대로,0.031,0.019,0.5,0.006,80,26
2019-01-28,관악구,0.025,0.022,0.4,0.005,99,29
2019-01-28,관악산,0.011,0.028,,0.004,88,22
2019-01-28,광진구,0.022,0.021,0.8,0.003,91,25
2019-01-28,구로구,0.02,0.023,0.3,0.006,97,19
2019-01-28,궁동,0.022,0.031,0.5,0.005,81,23
2019-01-28,금천구,0.024,0.023,0.5,0.004,78,28
2019-01-28,남산,0.02,0.027,0.8,0.005,87,20
2019-01-28,노원구,0.019,0.022,0.5,0.006,82,29
2019-01-28,도봉구,0.01,0.031,0.7,0.005,99,27
2019-01-28,도산대로,0.022,0.017,0.8,0.004,93,25
2019-01-28,동대문구,0.019,0.025,0.6,0.008,74,26
2019-01-28,동작구,0.023,0.026,0.4,0.004,77,26
2019-01-28,동작대로,0.037,0.017,0.5,0.007,93,22
2019-01-28,마포구,0.016,0.021,0.4,0.003,101,26
2019-01-28,북한산,0.01,0.03,0.6,0.004,93,28
2019-01-28,서대문구,0.016,0.024,0.6,0.003,97,26
2019-01-28,서초구,0.021,0.026,0.3,0.005,86,18
2019-01-28,성동구,0.023,0.024,0.5,0.003,105,29
2019-01-28,성북구,0.02,0.026,0.6,0.004,85,20
2019-01-28,세곡,0.028,0.022,0.9,0.005,77,21
2019-01-28,송파구,0.028,0.017,0.5,0.004,86,22
2019-01-28,시흥대로,0.028,0.021,0.5,0.005,67,21
2019-01-28,신촌로,0.042,0.015,0.7,0.004,68,24
2019-01-28,양천구,0.026,0.02,0.5,0.004,85,28
2019-01-28,영등포구,0.022,0.018,0.4,0.004,93,31
2019-01-28,영등포로,0.037,0.014,0.7,0.005,67,20
2019-01-28,용산구,0.024,0.02,0.5,0.003,65,22
2019-01-28,은평구,0.017,0.028,0.6,0.005,108,23
2019-01-28,정릉로,0.038,0.018,0.4,0.005,98,30
2019-01-28,종로,0.022,0.025,0.5,0.003,81,22
2019-01-28,종로구,0.022,0.024,0.6,0.004,75,21
2019-01-28,중구,0.023,0.027,0.5,0.004,73,21
2019-01-28,중랑구,0.02,0.023,0.5,0.007,69,24
2019-01-28,천호대로,0.037,0.015,0.6,0.004,67,20
2019-01-28,청계천로,0.024,0.022,0.5,0.004,74,25
2019-01-28,한강대로,0.038,0.025,0.6,0.005,99,27
2019-01-28,행주,0.014,0.023,1,0.005,97,23
2019-01-28,홍릉로,0.021,0.018,0.5,0.005,88,29
2019-01-28,화랑로,0.024,0.017,0.4,0.004,73,24
2019-01-27,강남구,0.03,0.012,0.6,0.006,36,25
2019-01-27,강남대로,0.04,0.011,0.8,0.005,37,19
2019-01-27,강동구,0.037,0.011,0.6,0.004,42,28
2019-01-27,강변북로,0.05,0.008,0.5,0.004,45,24
2019-01-27,강북구,0.028,0.018,0.6,0.004,45,25
2019-01-27,강서구,0.034,0.018,0.6,0.005,38,18
2019-01-27,공항대로,0.037,0.011,0.6,0.006,39,21
2019-01-27,관악구,0.037,0.016,0.5,0.005,36,21
2019-01-27,관악산,0.008,0.024,,0.004,28,13
2019-01-27,광진구,0.036,0.011,0.9,0.003,41,25
2019-01-27,구로구,0.03,0.016,0.4,0.008,35,13
2019-01-27,궁동,0.039,0.025,0.7,0.005,35,21
2019-01-27,금천구,0.035,0.015,0.5,0.004,33,21
2019-01-27,남산,0.03,0.02,0.9,0.006,36,15
2019-01-27,노원구,0.036,0.011,0.7,0.007,45,28
2019-01-27,도봉구,0.028,0.017,0.8,0.005,39,23
2019-01-27,도산대로,0.028,0.012,1,0.004,41,18
2019-01-27,동대문구,0.033,0.016,0.7,0.008,39,26
2019-01-27,동작구,0.033,0.019,0.5,0.004,32,18
2019-01-27,동작대로,0.046,0.011,0.6,0.008,36,15
2019-01-27,마포구,0.026,0.014,0.5,0.003,40,21
2019-01-27,북한산,0.016,0.024,0.6,0.004,35,20
2019-01-27,서대문구,0.029,0.014,0.9,0.005,37,22
2019-01-27,서초구,0.033,0.016,0.4,0.005,32,11
2019-01-27,성동구,0.037,0.014,0.6,0.003,47,24
2019-01-27,성북구,0.042,0.012,0.8,0.004,40,19
2019-01-27,세곡,0.032,0.019,1.5,0.007,39,19
